key,value
2021.0,"{""AN3"":1.3723,""AN4"":-1.5988,""AN5"":1.4257,""AN6"":2.1056,""AN7"":3.5696,""AN8"":-7.5284,""AN9"":1.8361,""AN10"":5.2408,""SPEED"":3.635848711541334E-5,""ID"":528.0,""TIMESTAMP"":""2020-06-09 11:53:26""}"
55184.0,"{""AN3"":3.6577,""AN4"":-2.1056,""AN5"":0.85443,""AN6"":-0.41209,""AN7"":0.71178,""AN8"":5.0803,""AN9"":3.9144,""AN10"":1.2663,""SPEED"":9.751429987243283E-4,""ID"":575.0,""TIMESTAMP"":""2020-06-09 11:54:13""}"
19694.0,"{""AN3"":0.55296,""AN4"":-1.1109,""AN5"":-1.4314,""AN6"":-6.997,""AN7"":4.7362,""AN8"":14.643,""AN9"":8.2115,""AN10"":3.0763,""SPEED"":4.7800236946020635E-4,""ID"":647.0,""TIMESTAMP"":""2020-06-09 11:55:25""}"
44316.0,"{""AN3"":1.4749,""AN4"":0.080823,""AN5"":-4.4746,""AN6"":-1.0822,""AN7"":-0.15635,""AN8"":3.2418,""AN9"":-0.21526,""AN10"":-6.8177,""SPEED"":4.112804085626126E-4,""ID"":636.0,""TIMESTAMP"":""2020-06-09 11:55:14""}"
35686.0,"{""AN3"":-1.7558,""AN4"":3.2153,""AN5"":1.5454,""AN6"":1.921,""AN7"":2.1992,""AN8"":0.99469,""AN9"":-10.04,""AN10"":-1.2902,""SPEED"":9.763160094462397E-4,""ID"":688.0,""TIMESTAMP"":""2020-06-09 11:56:06""}"
89171.0,"{""AN3"":-3.7371,""AN4"":1.3009,""AN5"":-0.50882,""AN6"":-4.8191,""AN7"":0.51557,""AN8"":14.821,""AN9"":18.929,""AN10"":-5.8738,""SPEED"":3.7411674094307666E-4,""ID"":555.0,""TIMESTAMP"":""2020-06-09 11:53:53""}"
66873.0,"{""AN3"":1.2106,""AN4"":-3.5581,""AN5"":-1.3104,""AN6"":-2.1454,""AN7"":7.3451,""AN8"":1.2395,""AN9"":-4.9369,""AN10"":-3.1056,""SPEED"":8.750181518740951E-4,""ID"":731.0,""TIMESTAMP"":""2020-06-09 11:56:49""}"
53098.0,"{""AN3"":0.91627,""AN4"":0.063594,""AN5"":1.4705,""AN6"":-0.54614,""AN7"":-7.9648,""AN8"":0.22838,""AN9"":-5.4451,""AN10"":1.4108,""SPEED"":5.37487965690312E-4,""ID"":678.0,""TIMESTAMP"":""2020-06-09 11:55:56""}"
5322.0,"{""AN3"":-0.027798,""AN4"":0.73989,""AN5"":0.24677,""AN6"":-2.9568,""AN7"":-2.6009,""AN8"":-2.5867,""AN9"":-0.081834,""AN10"":-2.5003,""SPEED"":1.6780474128003543E-5,""ID"":663.0,""TIMESTAMP"":""2020-06-09 11:55:41""}"
15875.0,"{""AN3"":-0.01942,""AN4"":1.434,""AN5"":2.0904,""AN6"":2.4916,""AN7"":0.86028,""AN8"":3.5514,""AN9"":5.2333,""AN10"":-0.47564,""SPEED"":2.7847558675214734E-4,""ID"":539.0,""TIMESTAMP"":""2020-06-09 11:53:37""}"
56395.0,"{""AN3"":6.2092,""AN4"":-3.2198,""AN5"":3.0928,""AN6"":0.53572,""AN7"":3.5287,""AN8"":-4.2523,""AN9"":3.4823,""AN10"":-0.66662,""SPEED"":3.5553117040759686E-4,""ID"":726.0,""TIMESTAMP"":""2020-06-09 11:56:44""}"
39294.0,"{""AN3"":-0.32386,""AN4"":0.061961,""AN5"":-5.1145,""AN6"":1.0299,""AN7"":-0.94761,""AN8"":0.42214,""AN9"":1.3035,""AN10"":-2.8907,""SPEED"":1.1503355418789828E-4,""ID"":738.0,""TIMESTAMP"":""2020-06-09 11:56:56""}"
90358.0,"{""AN3"":-3.2265,""AN4"":3.3798,""AN5"":-7.82,""AN6"":3.0691,""AN7"":4.0562,""AN8"":-2.1488,""AN9"":2.4875,""AN10"":8.6715,""SPEED"":8.749604487362236E-4,""ID"":606.0,""TIMESTAMP"":""2020-06-09 11:54:44""}"
87120.0,"{""AN3"":-1.6228,""AN4"":-1.0212,""AN5"":1.9378,""AN6"":6.2603,""AN7"":-6.1362,""AN8"":-2.7996,""AN9"":-3.9409,""AN10"":0.40031,""SPEED"":9.653154077232795E-4,""ID"":582.0,""TIMESTAMP"":""2020-06-09 11:54:20""}"
55983.0,"{""AN3"":3.4157,""AN4"":-0.94576,""AN5"":0.12343,""AN6"":4.6381,""AN7"":-0.47155,""AN8"":-2.5652,""AN9"":8.0948,""AN10"":-0.15821,""SPEED"":4.4099434824828687E-4,""ID"":607.0,""TIMESTAMP"":""2020-06-09 11:54:45""}"
75583.0,"{""AN3"":-3.9183,""AN4"":5.9584,""AN5"":-4.9175,""AN6"":-6.1511,""AN7"":0.95428,""AN8"":-6.0732,""AN9"":1.4233,""AN10"":5.439,""SPEED"":9.309131975437261E-4,""ID"":545.0,""TIMESTAMP"":""2020-06-09 11:53:43""}"
70405.0,"{""AN3"":-1.3721,""AN4"":-4.3888,""AN5"":0.17739,""AN6"":-4.5571,""AN7"":0.24178,""AN8"":5.2066,""AN9"":9.862,""AN10"":2.7897,""SPEED"":2.097755680551573E-4,""ID"":548.0,""TIMESTAMP"":""2020-06-09 11:53:46""}"
36397.0,"{""AN3"":1.4745,""AN4"":-4.0995,""AN5"":-2.228,""AN6"":-5.9447,""AN7"":7.1504,""AN8"":-12.446,""AN9"":8.0878,""AN10"":-6.6243,""SPEED"":1.944072550444327E-4,""ID"":682.0,""TIMESTAMP"":""2020-06-09 11:56:00""}"
20568.0,"{""AN3"":0.53872,""AN4"":-2.4127,""AN5"":-1.4186,""AN6"":5.138,""AN7"":-3.2052,""AN8"":-9.5056,""AN9"":-1.6475,""AN10"":-7.937,""SPEED"":8.027205135409971E-4,""ID"":647.0,""TIMESTAMP"":""2020-06-09 11:55:25""}"
34802.0,"{""AN3"":0.41394,""AN4"":-4.1026,""AN5"":3.653,""AN6"":-3.082,""AN7"":-7.6544,""AN8"":-0.67991,""AN9"":-3.2237,""AN10"":-7.8993,""SPEED"":9.545142034636742E-4,""ID"":716.0,""TIMESTAMP"":""2020-06-09 11:56:34""}"
50028.0,"{""AN3"":-3.2394,""AN4"":-0.76433,""AN5"":4.1413,""AN6"":2.8721,""AN7"":-6.2842,""AN8"":15.822,""AN9"":-13.014,""AN10"":0.89326,""SPEED"":4.568838076623749E-5,""ID"":726.0,""TIMESTAMP"":""2020-06-09 11:56:44""}"
90792.0,"{""AN3"":3.3226,""AN4"":-1.124,""AN5"":4.6356,""AN6"":9.6818,""AN7"":0.80126,""AN8"":-0.58721,""AN9"":-0.60581,""AN10"":-2.8812,""SPEED"":3.8577073219599477E-4,""ID"":659.0,""TIMESTAMP"":""2020-06-09 11:55:37""}"
45516.0,"{""AN3"":-3.3484,""AN4"":1.6892,""AN5"":-2.309,""AN6"":3.1191,""AN7"":0.15397,""AN8"":-16.311,""AN9"":-3.3695,""AN10"":-0.29102,""SPEED"":6.643916755294652E-4,""ID"":518.0,""TIMESTAMP"":""2020-06-09 11:53:16""}"
39925.0,"{""AN3"":0.29914,""AN4"":1.2184,""AN5"":-0.76553,""AN6"":-1.0953,""AN7"":2.8032,""AN8"":1.1008,""AN9"":6.8953,""AN10"":14.717,""SPEED"":6.639906706787613E-5,""ID"":571.0,""TIMESTAMP"":""2020-06-09 11:54:09""}"
27394.0,"{""AN3"":4.4617,""AN4"":1.2319,""AN5"":-3.8709,""AN6"":4.4803,""AN7"":0.38266,""AN8"":-13.218,""AN9"":-2.2437,""AN10"":5.3791,""SPEED"":8.877042111068044E-4,""ID"":572.0,""TIMESTAMP"":""2020-06-09 11:54:10""}"
2210.0,"{""AN3"":-2.2952,""AN4"":-0.54573,""AN5"":6.0393,""AN6"":-7.8851,""AN7"":-0.17325,""AN8"":4.0593,""AN9"":-0.7646,""AN10"":-5.3512,""SPEED"":8.818196556468362E-4,""ID"":722.0,""TIMESTAMP"":""2020-06-09 11:56:40""}"
81713.0,"{""AN3"":6.2368,""AN4"":-5.0154,""AN5"":7.0041,""AN6"":-1.146,""AN7"":-3.8674,""AN8"":6.2266,""AN9"":8.8429,""AN10"":1.7655,""SPEED"":6.822139012226757E-4,""ID"":570.0,""TIMESTAMP"":""2020-06-09 11:54:08""}"
38085.0,"{""AN3"":-4.0428,""AN4"":4.0009,""AN5"":5.1962,""AN6"":8.2102,""AN7"":-0.72297,""AN8"":20.023,""AN9"":-9.3638,""AN10"":-6.9214,""SPEED"":2.0725245336045638E-4,""ID"":643.0,""TIMESTAMP"":""2020-06-09 11:55:21""}"
23742.0,"{""AN3"":-2.0406,""AN4"":-2.6428,""AN5"":-4.8966,""AN6"":0.1289,""AN7"":2.092,""AN8"":8.8177,""AN9"":-7.3171,""AN10"":-4.0651,""SPEED"":5.767303696573889E-5,""ID"":686.0,""TIMESTAMP"":""2020-06-09 11:56:04""}"
98354.0,"{""AN3"":0.07393,""AN4"":-4.0448,""AN5"":-2.2856,""AN6"":4.6287,""AN7"":-9.5995,""AN8"":-4.8532,""AN9"":-5.405,""AN10"":-0.99291,""SPEED"":7.261347388492496E-4,""ID"":750.0,""TIMESTAMP"":""2020-06-09 11:57:08""}"
99331.0,"{""AN3"":-4.4882,""AN4"":1.2717,""AN5"":-0.68074,""AN6"":3.0052,""AN7"":1.4525,""AN8"":0.68025,""AN9"":-9.0725,""AN10"":-0.15319,""SPEED"":5.520535369641429E-4,""ID"":648.0,""TIMESTAMP"":""2020-06-09 11:55:26""}"
15752.0,"{""AN3"":-0.44383,""AN4"":3.5011,""AN5"":5.2394,""AN6"":-0.41078,""AN7"":1.6814,""AN8"":0.12647,""AN9"":6.1312,""AN10"":-6.4163,""SPEED"":3.494487415027784E-4,""ID"":514.0,""TIMESTAMP"":""2020-06-09 11:53:12""}"
67221.0,"{""AN3"":2.14,""AN4"":2.1933,""AN5"":-0.52069,""AN6"":-2.6451,""AN7"":-1.6545,""AN8"":4.8181,""AN9"":-6.5503,""AN10"":1.5738,""SPEED"":5.153674472749069E-4,""ID"":613.0,""TIMESTAMP"":""2020-06-09 11:54:51""}"
12317.0,"{""AN3"":-3.6668,""AN4"":4.3303,""AN5"":1.9781,""AN6"":-0.55489,""AN7"":0.66395,""AN8"":5.9974,""AN9"":8.3937,""AN10"":-6.0703,""SPEED"":1.1695787666928836E-4,""ID"":598.0,""TIMESTAMP"":""2020-06-09 11:54:36""}"
649.0,"{""AN3"":-3.1561,""AN4"":1.2019,""AN5"":-0.58909,""AN6"":-0.96399,""AN7"":-2.5008,""AN8"":-0.40781,""AN9"":-0.2688,""AN10"":-7.1398,""SPEED"":1.1011323254182093E-4,""ID"":749.0,""TIMESTAMP"":""2020-06-09 11:57:07""}"
58653.0,"{""AN3"":1.7462,""AN4"":0.71814,""AN5"":-7.1972,""AN6"":-1.6029,""AN7"":-0.95535,""AN8"":-8.8543,""AN9"":8.9499,""AN10"":2.0518,""SPEED"":1.8249113410404393E-4,""ID"":603.0,""TIMESTAMP"":""2020-06-09 11:54:41""}"
15846.0,"{""AN3"":-3.2158,""AN4"":3.2178,""AN5"":3.27,""AN6"":-5.2596,""AN7"":6.0943,""AN8"":15.03,""AN9"":8.2308,""AN10"":0.72869,""SPEED"":6.519939808533967E-4,""ID"":540.0,""TIMESTAMP"":""2020-06-09 11:53:38""}"
56860.0,"{""AN3"":4.4151,""AN4"":-4.0463,""AN5"":1.0736,""AN6"":-2.5733,""AN7"":9.6261,""AN8"":-5.0257,""AN9"":14.367,""AN10"":-3.2319,""SPEED"":6.246174293952123E-4,""ID"":691.0,""TIMESTAMP"":""2020-06-09 11:56:09""}"
92062.0,"{""AN3"":2.7701,""AN4"":-6.2955,""AN5"":-1.9384,""AN6"":2.1001,""AN7"":4.8454,""AN8"":-0.01538,""AN9"":5.5654,""AN10"":-1.9257,""SPEED"":7.435692704651649E-4,""ID"":699.0,""TIMESTAMP"":""2020-06-09 11:56:17""}"
17637.0,"{""AN3"":-3.9802,""AN4"":2.9049,""AN5"":-5.0755,""AN6"":1.8368,""AN7"":-0.48071,""AN8"":9.027,""AN9"":-11.015,""AN10"":-2.0778,""SPEED"":2.636147205765628E-4,""ID"":678.0,""TIMESTAMP"":""2020-06-09 11:55:56""}"
85767.0,"{""AN3"":-0.61778,""AN4"":3.275,""AN5"":4.8795,""AN6"":1.685,""AN7"":-3.5779,""AN8"":-3.0766,""AN9"":-7.9984,""AN10"":-4.0692,""SPEED"":5.288743177280128E-4,""ID"":577.0,""TIMESTAMP"":""2020-06-09 11:54:15""}"
84885.0,"{""AN3"":-1.4421,""AN4"":-5.0708,""AN5"":2.2879,""AN6"":1.2371,""AN7"":-1.0072,""AN8"":4.0855,""AN9"":-1.3966,""AN10"":0.98136,""SPEED"":5.690306151652024E-4,""ID"":650.0,""TIMESTAMP"":""2020-06-09 11:55:28""}"
75023.0,"{""AN3"":-5.7337,""AN4"":0.67567,""AN5"":-1.6632,""AN6"":3.3261,""AN7"":3.9401,""AN8"":10.536,""AN9"":-10.417,""AN10"":9.5033,""SPEED"":7.577863735566359E-4,""ID"":677.0,""TIMESTAMP"":""2020-06-09 11:55:55""}"
99169.0,"{""AN3"":-3.4801,""AN4"":7.1307,""AN5"":-4.4018,""AN6"":-2.1411,""AN7"":-1.8518,""AN8"":-2.3625,""AN9"":0.62665,""AN10"":8.5779,""SPEED"":2.7966493407674276E-4,""ID"":570.0,""TIMESTAMP"":""2020-06-09 11:54:08""}"
86126.0,"{""AN3"":-1.6707,""AN4"":0.082788,""AN5"":1.563,""AN6"":3.7383,""AN7"":-1.9747,""AN8"":5.1655,""AN9"":-18.447,""AN10"":-0.061692,""SPEED"":2.8449424579126635E-4,""ID"":525.0,""TIMESTAMP"":""2020-06-09 11:53:23""}"
9236.0,"{""AN3"":0.71764,""AN4"":1.7287,""AN5"":3.7318,""AN6"":3.2427,""AN7"":-0.11934,""AN8"":-1.3377,""AN9"":-11.36,""AN10"":-0.36449,""SPEED"":2.3281264785509682E-4,""ID"":585.0,""TIMESTAMP"":""2020-06-09 11:54:23""}"
44481.0,"{""AN3"":0.020133,""AN4"":5.5615,""AN5"":-2.8054,""AN6"":-11.183,""AN7"":1.0345,""AN8"":-1.928,""AN9"":-4.4354,""AN10"":-0.21111,""SPEED"":4.5660915390816705E-4,""ID"":730.0,""TIMESTAMP"":""2020-06-09 11:56:48""}"
93799.0,"{""AN3"":4.4217,""AN4"":0.70033,""AN5"":1.3907,""AN6"":6.1232,""AN7"":-1.2257,""AN8"":0.38327,""AN9"":-1.8304,""AN10"":1.8094,""SPEED"":4.266307009555984E-4,""ID"":745.0,""TIMESTAMP"":""2020-06-09 11:57:03""}"
48044.0,"{""AN3"":5.3013,""AN4"":-3.4156,""AN5"":4.6559,""AN6"":3.6014,""AN7"":-7.5905,""AN8"":-10.587,""AN9"":-8.1163,""AN10"":-3.2927,""SPEED"":7.468347079303774E-4,""ID"":727.0,""TIMESTAMP"":""2020-06-09 11:56:45""}"
50408.0,"{""AN3"":-4.8978,""AN4"":3.6343,""AN5"":-0.91482,""AN6"":6.4408,""AN7"":-8.5558,""AN8"":-3.5049,""AN9"":-2.9394,""AN10"":-6.6001,""SPEED"":1.0737410712174522E-4,""ID"":732.0,""TIMESTAMP"":""2020-06-09 11:56:50""}"
95052.0,"{""AN3"":2.5612,""AN4"":-0.2166,""AN5"":4.1275,""AN6"":2.045,""AN7"":-9.855,""AN8"":-7.2008,""AN9"":-4.1933,""AN10"":4.3102,""SPEED"":5.76233640134091E-4,""ID"":621.0,""TIMESTAMP"":""2020-06-09 11:54:59""}"
54254.0,"{""AN3"":-0.34342,""AN4"":-1.342,""AN5"":-1.0617,""AN6"":0.5217,""AN7"":2.1206,""AN8"":-1.9849,""AN9"":4.8352,""AN10"":5.106,""SPEED"":4.0099103077017483E-4,""ID"":599.0,""TIMESTAMP"":""2020-06-09 11:54:37""}"
38744.0,"{""AN3"":0.22319,""AN4"":-2.054,""AN5"":4.7091,""AN6"":10.467,""AN7"":4.641,""AN8"":-1.7213,""AN9"":2.4778,""AN10"":0.19285,""SPEED"":7.254269280106307E-4,""ID"":574.0,""TIMESTAMP"":""2020-06-09 11:54:12""}"
14488.0,"{""AN3"":2.2023,""AN4"":-4.8992,""AN5"":-1.5271,""AN6"":-0.027553,""AN7"":-0.14076,""AN8"":0.95809,""AN9"":-3.1009,""AN10"":-5.1306,""SPEED"":3.6427843160470895E-4,""ID"":731.0,""TIMESTAMP"":""2020-06-09 11:56:49""}"
48433.0,"{""AN3"":1.8634,""AN4"":-4.4812,""AN5"":5.6815,""AN6"":0.42862,""AN7"":0.67025,""AN8"":-5.8223,""AN9"":-2.6355,""AN10"":-3.9231,""SPEED"":2.858554145060347E-4,""ID"":648.0,""TIMESTAMP"":""2020-06-09 11:55:26""}"
70675.0,"{""AN3"":1.6352,""AN4"":3.8316,""AN5"":-10.103,""AN6"":-5.8292,""AN7"":-4.3185,""AN8"":-3.427,""AN9"":8.4636,""AN10"":-0.075613,""SPEED"":2.7238918943195645E-4,""ID"":630.0,""TIMESTAMP"":""2020-06-09 11:55:08""}"
13209.0,"{""AN3"":0.96122,""AN4"":2.5492,""AN5"":-0.45143,""AN6"":8.5388,""AN7"":-5.6068,""AN8"":4.1687,""AN9"":-7.799,""AN10"":3.8929,""SPEED"":4.789267478651047E-4,""ID"":697.0,""TIMESTAMP"":""2020-06-09 11:56:15""}"
30075.0,"{""AN3"":-1.1256,""AN4"":0.70362,""AN5"":-6.1031,""AN6"":-3.4506,""AN7"":0.61362,""AN8"":2.582,""AN9"":-7.6996,""AN10"":2.9261,""SPEED"":9.365005170088111E-4,""ID"":502.0,""TIMESTAMP"":""2020-06-09 11:53:00""}"
36670.0,"{""AN3"":3.3747,""AN4"":1.6069,""AN5"":-1.6475,""AN6"":-0.27385,""AN7"":4.598,""AN8"":-0.47921,""AN9"":4.3438,""AN10"":-1.1811,""SPEED"":9.293203651974596E-4,""ID"":503.0,""TIMESTAMP"":""2020-06-09 11:53:01""}"
47957.0,"{""AN3"":-8.0469,""AN4"":3.3546,""AN5"":-4.8867,""AN6"":0.24115,""AN7"":1.7517,""AN8"":-8.6829,""AN9"":-14.165,""AN10"":2.262,""SPEED"":1.4255554644154711E-4,""ID"":748.0,""TIMESTAMP"":""2020-06-09 11:57:06""}"
49200.0,"{""AN3"":1.1504,""AN4"":2.2917,""AN5"":-0.29603,""AN6"":6.2918,""AN7"":-5.8238,""AN8"":-7.5996,""AN9"":-15.186,""AN10"":-2.8348,""SPEED"":2.3640100863750156E-4,""ID"":722.0,""TIMESTAMP"":""2020-06-09 11:56:40""}"
88032.0,"{""AN3"":2.8593,""AN4"":3.4043,""AN5"":-5.0573,""AN6"":-4.6072,""AN7"":4.4051,""AN8"":4.9499,""AN9"":7.9368,""AN10"":6.2187,""SPEED"":7.446061503635492E-4,""ID"":566.0,""TIMESTAMP"":""2020-06-09 11:54:04""}"
71169.0,"{""AN3"":-2.5428,""AN4"":0.80699,""AN5"":3.6639,""AN6"":0.47702,""AN7"":6.632,""AN8"":-3.3275,""AN9"":10.938,""AN10"":-3.8822,""SPEED"":9.86150264953522E-4,""ID"":743.0,""TIMESTAMP"":""2020-06-09 11:57:01""}"
67610.0,"{""AN3"":-3.5137,""AN4"":3.0972,""AN5"":0.87853,""AN6"":-1.6951,""AN7"":2.822,""AN8"":-17.296,""AN9"":15.348,""AN10"":6.9127,""SPEED"":7.277862621890058E-4,""ID"":742.0,""TIMESTAMP"":""2020-06-09 11:57:00""}"
50722.0,"{""AN3"":-2.6249,""AN4"":-2.8928,""AN5"":-2.4317,""AN6"":-4.5661,""AN7"":-1.5448,""AN8"":14.273,""AN9"":0.21899,""AN10"":4.1195,""SPEED"":4.446031808393396E-4,""ID"":735.0,""TIMESTAMP"":""2020-06-09 11:56:53""}"
74539.0,"{""AN3"":4.3283,""AN4"":-1.698,""AN5"":3.4806,""AN6"":-4.7436,""AN7"":-2.4536,""AN8"":-2.2817,""AN9"":3.804,""AN10"":-6.2356,""SPEED"":3.6375729389396237E-4,""ID"":602.0,""TIMESTAMP"":""2020-06-09 11:54:40""}"
66824.0,"{""AN3"":1.2239,""AN4"":-6.1956,""AN5"":-2.5847,""AN6"":-4.4979,""AN7"":-2.2947,""AN8"":-4.3665,""AN9"":-7.4129,""AN10"":2.5842,""SPEED"":4.314824217483971E-4,""ID"":697.0,""TIMESTAMP"":""2020-06-09 11:56:15""}"
44464.0,"{""AN3"":-0.33848,""AN4"":-3.0455,""AN5"":4.445,""AN6"":6.8926,""AN7"":-3.8089,""AN8"":-0.72081,""AN9"":4.0229,""AN10"":-3.0981,""SPEED"":7.002342996057291E-4,""ID"":530.0,""TIMESTAMP"":""2020-06-09 11:53:28""}"
34171.0,"{""AN3"":-6.1714,""AN4"":-2.072,""AN5"":1.29,""AN6"":-2.6048,""AN7"":-0.26106,""AN8"":0.75775,""AN9"":-4.6783,""AN10"":2.1361,""SPEED"":5.206723753928302E-4,""ID"":625.0,""TIMESTAMP"":""2020-06-09 11:55:03""}"
35659.0,"{""AN3"":-4.5289,""AN4"":-0.56022,""AN5"":1.0863,""AN6"":5.8879,""AN7"":-7.4505,""AN8"":-5.3027,""AN9"":-2.4673,""AN10"":-2.5937,""SPEED"":2.0503310142173036E-4,""ID"":672.0,""TIMESTAMP"":""2020-06-09 11:55:50""}"
42818.0,"{""AN3"":-1.5283,""AN4"":3.6547,""AN5"":-0.0043154,""AN6"":-3.2252,""AN7"":-7.3704,""AN8"":-6.5517,""AN9"":-3.028,""AN10"":2.278,""SPEED"":1.6868707613389912E-4,""ID"":740.0,""TIMESTAMP"":""2020-06-09 11:56:58""}"
61716.0,"{""AN3"":-1.7207,""AN4"":-0.59292,""AN5"":-3.153,""AN6"":-0.23001,""AN7"":1.5189,""AN8"":-1.1501,""AN9"":-0.45319,""AN10"":-5.1593,""SPEED"":1.1863070829273347E-4,""ID"":561.0,""TIMESTAMP"":""2020-06-09 11:53:59""}"
26004.0,"{""AN3"":0.63595,""AN4"":4.5368,""AN5"":-2.5493,""AN6"":-2.8329,""AN7"":-3.9826,""AN8"":-9.5452,""AN9"":12.132,""AN10"":4.8559,""SPEED"":3.3348494008015374E-4,""ID"":510.0,""TIMESTAMP"":""2020-06-09 11:53:08""}"
36900.0,"{""AN3"":-2.338,""AN4"":0.68887,""AN5"":0.089292,""AN6"":5.5875,""AN7"":-2.3287,""AN8"":-4.6246,""AN9"":3.147,""AN10"":6.3936,""SPEED"":1.6055249433544506E-4,""ID"":508.0,""TIMESTAMP"":""2020-06-09 11:53:06""}"
89616.0,"{""AN3"":-1.5905,""AN4"":1.5205,""AN5"":-6.6239,""AN6"":-3.6442,""AN7"":1.3616,""AN8"":-10.882,""AN9"":-8.2608,""AN10"":0.70016,""SPEED"":4.5126582691254436E-4,""ID"":657.0,""TIMESTAMP"":""2020-06-09 11:55:35""}"
94858.0,"{""AN3"":-6.4999,""AN4"":-4.9992,""AN5"":-0.28599,""AN6"":-5.1814,""AN7"":8.6651,""AN8"":5.6868,""AN9"":8.3382,""AN10"":6.3673,""SPEED"":2.6897843228802176E-5,""ID"":688.0,""TIMESTAMP"":""2020-06-09 11:56:06""}"
71731.0,"{""AN3"":2.0014,""AN4"":0.45107,""AN5"":-0.52167,""AN6"":-2.6719,""AN7"":1.3635,""AN8"":0.32956,""AN9"":5.6671,""AN10"":0.79977,""SPEED"":9.760091946582843E-4,""ID"":627.0,""TIMESTAMP"":""2020-06-09 11:55:05""}"
41417.0,"{""AN3"":2.2704,""AN4"":-1.8007,""AN5"":-0.80653,""AN6"":-0.92493,""AN7"":-2.9809,""AN8"":-9.8148,""AN9"":-6.6048,""AN10"":-4.0397,""SPEED"":6.517089893036066E-4,""ID"":648.0,""TIMESTAMP"":""2020-06-09 11:55:26""}"
70634.0,"{""AN3"":-1.4464,""AN4"":6.5693,""AN5"":-0.72699,""AN6"":3.1692,""AN7"":5.2574,""AN8"":-15.687,""AN9"":13.853,""AN10"":6.9434,""SPEED"":2.1345066793724798E-4,""ID"":549.0,""TIMESTAMP"":""2020-06-09 11:53:47""}"
3692.0,"{""AN3"":-2.9821,""AN4"":-4.3984,""AN5"":-0.79147,""AN6"":0.35938,""AN7"":-10.649,""AN8"":11.099,""AN9"":-9.7717,""AN10"":2.149,""SPEED"":8.948722428114397E-4,""ID"":708.0,""TIMESTAMP"":""2020-06-09 11:56:26""}"
53732.0,"{""AN3"":-1.5782,""AN4"":-1.2452,""AN5"":-1.6654,""AN6"":-2.987,""AN7"":3.5484,""AN8"":-2.1049,""AN9"":3.4958,""AN10"":-7.3195,""SPEED"":8.145531860541563E-4,""ID"":740.0,""TIMESTAMP"":""2020-06-09 11:56:58""}"
85147.0,"{""AN3"":2.5797,""AN4"":0.48116,""AN5"":1.9909,""AN6"":-0.09368,""AN7"":-0.43978,""AN8"":-1.3242,""AN9"":-2.2047,""AN10"":4.0618,""SPEED"":7.270107712571558E-4,""ID"":730.0,""TIMESTAMP"":""2020-06-09 11:56:48""}"
76021.0,"{""AN3"":1.2076,""AN4"":0.013594,""AN5"":-4.8861,""AN6"":-4.763,""AN7"":-5.7315,""AN8"":-3.9157,""AN9"":-10.133,""AN10"":-0.045951,""SPEED"":8.968274888005268E-5,""ID"":519.0,""TIMESTAMP"":""2020-06-09 11:53:17""}"
79684.0,"{""AN3"":7.2322,""AN4"":-2.0082,""AN5"":-2.0047,""AN6"":-0.80203,""AN7"":-1.9112,""AN8"":-12.269,""AN9"":-1.4383,""AN10"":0.12356,""SPEED"":8.333287010975786E-4,""ID"":729.0,""TIMESTAMP"":""2020-06-09 11:56:47""}"
36506.0,"{""AN3"":2.2457,""AN4"":-0.68468,""AN5"":0.97985,""AN6"":0.73949,""AN7"":1.8229,""AN8"":2.9525,""AN9"":4.3759,""AN10"":2.3272,""SPEED"":8.229011933442445E-4,""ID"":691.0,""TIMESTAMP"":""2020-06-09 11:56:09""}"
37553.0,"{""AN3"":-1.7182,""AN4"":8.5919,""AN5"":-5.0072,""AN6"":-11.125,""AN7"":2.1528,""AN8"":-19.766,""AN9"":1.4938,""AN10"":-1.4089,""SPEED"":7.694259727772821E-4,""ID"":693.0,""TIMESTAMP"":""2020-06-09 11:56:11""}"
62185.0,"{""AN3"":6.1044,""AN4"":-3.2043,""AN5"":3.0779,""AN6"":-1.2332,""AN7"":-1.5252,""AN8"":-6.3453,""AN9"":6.4818,""AN10"":-3.4144,""SPEED"":4.2177876185196263E-4,""ID"":543.0,""TIMESTAMP"":""2020-06-09 11:53:41""}"
78728.0,"{""AN3"":-0.0041309,""AN4"":-2.3937,""AN5"":-0.83834,""AN6"":-5.8223,""AN7"":6.037,""AN8"":-10.589,""AN9"":20.334,""AN10"":-0.31668,""SPEED"":3.468485563464153E-4,""ID"":659.0,""TIMESTAMP"":""2020-06-09 11:55:37""}"
34997.0,"{""AN3"":4.562,""AN4"":-1.731,""AN5"":4.7938,""AN6"":5.8407,""AN7"":-7.2585,""AN8"":-15.326,""AN9"":-1.3379,""AN10"":-3.4432,""SPEED"":9.525679463697223E-5,""ID"":693.0,""TIMESTAMP"":""2020-06-09 11:56:11""}"
41779.0,"{""AN3"":-2.9521,""AN4"":3.0402,""AN5"":4.7936,""AN6"":0.027792,""AN7"":3.9082,""AN8"":4.4897,""AN9"":7.0738,""AN10"":-0.62343,""SPEED"":2.2885538440696817E-4,""ID"":514.0,""TIMESTAMP"":""2020-06-09 11:53:12""}"
99085.0,"{""AN3"":-0.63531,""AN4"":-1.661,""AN5"":4.0213,""AN6"":-1.1172,""AN7"":1.916,""AN8"":-0.52203,""AN9"":-9.683,""AN10"":-5.3993,""SPEED"":7.450096528632713E-4,""ID"":730.0,""TIMESTAMP"":""2020-06-09 11:56:48""}"
