ID,AN3,AN4,AN5,AN6,AN7,AN8,AN9,AN10,SPEED,TORQUE,TIMESTAMP,status
500.0,-3.9,0.29177,-4.8681,-0.28799,-1.9671,-10.664,-3.3034,6.0823,9.87484445262947E-4,null,2020-06-09T11:52:58.000Z,healthy
128.0,0.24147,-1.9699,2.1831,-8.9107,5.3055,-4.0955,-0.16081,0.034953,5.7113E-4,null,2020-05-26T07:23:17.000Z,healthy
274.0,1.1543,-1.666,-1.8308,-4.6796,-5.8603,-6.5357,1.0956,0.82673,6.496E-4,null,2020-05-12T17:10:34.000Z,healthy
159.0,0.45419,-0.38402,1.3489,-1.7256,1.6204,0.51647,-3.7398,2.481,0.0038526,null,2020-05-23T02:05:54.000Z,healthy
685.0,-0.57569,-2.5043,-0.9525,-3.2306,-0.58839,6.7641,2.0974,2.5529,5.783693404582146E-5,null,2020-06-09T11:56:03.000Z,damaged
704.0,2.8744,1.3355,-0.38866,-4.9452,4.2533,2.1991,16.314,-3.3913,3.414342583987091E-4,null,2020-06-09T11:56:22.000Z,damaged
650.0,4.8994,-2.3265,-4.3448,0.42216,4.108,6.6771,1.666,-1.5876,9.63153375250756E-5,null,2020-06-09T11:55:28.000Z,damaged
382.0,-0.4116,0.4487,0.89677,0.8033,2.4327,-8.8467,-0.9026,2.1548,6.2773E-4,null,2020-05-29T18:25:49.000Z,healthy
716.0,-0.092459,-3.766,-3.7,1.387,0.84457,-9.311,-10.11,3.6992,1.3519551236358318E-4,null,2020-06-09T11:56:34.000Z,damaged
747.0,-1.3808,-0.77158,-5.5593,-8.2692,1.9527,-13.732,-2.5588,2.0955,4.723020856776642E-4,null,2020-06-09T11:57:05.000Z,damaged
399.0,-0.42527,-1.6727,-2.3558,-1.7019,-1.9965,4.684,2.119,-2.4232,5.9172E-4,null,2020-06-04T00:34:16.000Z,healthy
743.0,2.4517,-2.5159,-10.537,-4.2347,1.7547,2.8046,2.6577,2.9424,1.4491094422471761E-5,null,2020-06-09T11:57:01.000Z,damaged
649.0,-0.38337,0.45489,-3.7705,3.7021,-8.2479,5.3334,4.2569,6.2701,2.736033844953254E-4,null,2020-06-09T11:55:27.000Z,damaged
699.0,0.71495,0.48269,10.9,0.92769,6.1374,5.8999,5.5392,2.0898,8.413308096493354E-5,null,2020-06-09T11:56:17.000Z,damaged
270.0,-0.82091,-0.47609,0.46786,-0.395,1.7181,-0.68024,-0.74733,-0.021292,5.93E-4,null,2020-06-07T18:40:58.000Z,healthy
428.0,1.5324,2.5395,-1.0397,4.7938,-4.303,-1.5534,-0.89487,-1.7775,6.0071E-4,null,2020-05-26T18:17:47.000Z,healthy
622.0,-3.015,-7.1774,7.774,-7.1037,-1.2932,-4.4071,10.408,-1.2263,9.094945747676826E-4,null,2020-06-09T11:55:00.000Z,damaged
457.0,-0.54839,0.63382,-0.37398,2.1356,1.8478,8.4954,-2.9632,0.43352,6.2902E-4,null,2020-05-23T23:15:48.000Z,healthy
707.0,1.2768,2.0079,5.2218,-0.34501,-1.589,-10.7,-3.313,1.5195,5.741809073313585E-4,null,2020-06-09T11:56:25.000Z,damaged
500.0,1.4182,-2.4832,-2.4499,-0.0026358,-3.3231,-5.6807,-13.425,5.1721,7.435576441806298E-4,null,2020-06-09T11:52:58.000Z,healthy
553.0,-1.266,-3.5253,1.2886,-6.5924,10.843,10.983,10.871,-8.0864,5.545306613719105E-4,null,2020-06-09T11:53:51.000Z,damaged
481.0,-1.1283,0.2877,2.4643,2.9613,0.36604,2.9546,1.0744,1.4993,6.1744E-4,null,2020-06-01T06:21:46.000Z,healthy
662.0,-1.6142,-5.0641,0.90606,-4.2235,2.1735,5.4062,13.041,-3.0399,3.218172921520142E-4,null,2020-06-09T11:55:40.000Z,damaged
500.0,1.2118,0.052415,-4.6354,-0.14831,1.5672,-8.4025,-0.45909,-1.9732,8.369263461206201E-4,null,2020-06-09T11:52:58.000Z,healthy
149.0,0.65584,0.43039,1.4902,-1.2178,2.1858,3.9613,1.1684,-1.9233,6.4188E-4,null,2020-05-10T20:01:06.000Z,healthy
128.0,-2.3683,1.6104,-0.12484,3.7323,0.42489,-0.81253,2.3658,1.2466,0.0033329,null,2020-05-09T18:41:30.000Z,healthy
704.0,-0.037767,-0.999,5.8421,-0.44372,5.1966,-5.5482,14.366,1.0097,6.282881147134257E-4,null,2020-06-09T11:56:22.000Z,damaged
142.0,-1.1234,0.0020686,-2.0768,4.0545,0.052191,1.6905,1.7128,-0.91721,6.11E-4,null,2020-05-16T04:59:47.000Z,healthy
11.0,-0.1642,2.8132,-3.7269,-3.8779,-0.23404,4.4711,3.472,-0.11764,6.0972E-4,null,2020-06-06T21:56:10.000Z,healthy
582.0,-0.14504,-0.99213,-8.0431,-3.5583,3.9011,-10.291,-6.1941,2.9917,8.503040331901202E-5,null,2020-06-09T11:54:20.000Z,damaged
61.0,-1.3632,2.5663,0.59143,-0.51534,0.89451,5.7167,-0.093231,-0.63466,6.2644E-4,null,2020-06-07T06:17:41.000Z,healthy
614.0,5.733,-5.2617,5.486,10.588,-4.7275,0.17491,-2.5828,-4.2253,7.658070824492408E-4,null,2020-06-09T11:54:52.000Z,damaged
623.0,-0.81378,-2.3834,-4.7882,-10.206,6.8957,9.1067,3.8408,1.8491,3.1837080219151103E-4,null,2020-06-09T11:55:01.000Z,damaged
192.0,-0.22333,-0.10314,-0.77913,-1.5772,-4.7284,-2.0052,-1.4381,1.209,6.2001E-4,null,2020-05-14T14:50:21.000Z,healthy
235.0,-1.2525,-1.2305,-2.2931,-2.757,1.1247,2.8247,-1.6752,0.26083,6.5088E-4,null,2020-05-24T02:35:50.000Z,healthy
602.0,0.89099,3.3857,0.63099,-1.2774,-3.5927,-14.465,3.75,-1.7262,8.299209157714438E-5,null,2020-06-09T11:54:40.000Z,damaged
234.0,-0.3444,-0.14388,-0.37147,-0.59891,-2.8204,-1.5086,2.7872,-0.67099,6.3545E-4,null,2020-06-03T10:35:19.000Z,healthy
148.0,-2.5686,1.4962,0.66735,-1.5073,-2.5061,-2.6767,-2.5898,0.76576,5.8657E-4,null,2020-05-21T11:05:33.000Z,healthy
397.0,0.43243,1.2592,-2.5502,0.32715,-2.9355,-1.3988,0.36988,2.3107,6.3802E-4,null,2020-05-22T23:29:38.000Z,healthy
400.0,-0.59347,-2.0986,2.5689,-2.5712,1.3759,7.406,-0.97134,2.2106,6.1487E-4,null,2020-06-05T16:48:27.000Z,healthy
330.0,0.4801,-1.3029,3.1367,-2.0953,0.65292,10.674,3.3795,-1.0075,5.93E-4,null,2020-05-27T00:40:49.000Z,healthy
66.0,1.353,-0.21641,-1.0818,-1.6033,-1.2586,-2.6921,2.4777,-1.7341,6.303E-4,null,2020-05-12T10:59:40.000Z,healthy
634.0,0.034999,1.1146,6.8772,-1.8743,-0.94523,4.3441,5.1566,1.1593,7.297893893959189E-4,null,2020-06-09T11:55:12.000Z,damaged
84.0,-0.752,1.2663,4.0785,3.388,-3.9001,-0.60346,-2.6529,2.7182,5.8914E-4,null,2020-06-04T21:10:03.000Z,healthy
214.0,-1.1721,0.43059,0.48772,1.7263,-4.9194,4.8941,-0.71019,-2.7383,6.2001E-4,null,2020-05-10T16:35:18.000Z,healthy
606.0,2.9202,-1.1606,5.5889,7.8692,-2.6788,-0.39752,-0.32235,1.132,4.6432499321414576E-4,null,2020-06-09T11:54:44.000Z,damaged
572.0,-1.9134,4.3815,-7.3045,-9.613,-4.2734,-5.8676,-1.1758,-0.67267,4.272296580479979E-4,null,2020-06-09T11:54:10.000Z,damaged
579.0,0.45188,1.9537,-4.9253,-3.1052,-2.8791,-15.006,-7.5923,7.9877,1.9072942796777382E-4,null,2020-06-09T11:54:17.000Z,damaged
582.0,-0.28707,-0.50599,-2.5167,-3.6167,2.3432,3.1494,5.8006,-0.59975,9.228328717873593E-4,null,2020-06-09T11:54:20.000Z,damaged
677.0,1.2038,-2.9992,2.5537,-1.7036,-0.018801,3.5281,0.29001,0.82629,9.460166431896067E-4,null,2020-06-09T11:55:55.000Z,damaged
423.0,-1.5365,-0.54095,-0.26072,1.5447,0.0031514,-1.7486,-0.46825,2.4522,6.4446E-4,null,2020-05-18T14:50:02.000Z,healthy
668.0,-0.80555,2.5142,-5.5699,-3.4264,-6.2042,5.2963,-3.9832,-0.23285,4.5426147064446743E-4,null,2020-06-09T11:55:46.000Z,damaged
485.0,-0.49573,-3.3453,1.8037,-1.1623,3.7149,-2.9577,-1.0517,0.59277,5.6727E-4,null,2020-05-10T08:20:20.000Z,healthy
538.0,0.15321,2.7515,-7.5629,-0.031267,0.39908,0.34714,-9.1055,4.2783,7.431198235140889E-4,null,2020-06-09T11:53:36.000Z,damaged
288.0,-0.90608,-1.7204,0.62889,-2.4371,0.13517,-1.728,-3.4536,2.0982,5.93E-4,null,2020-05-09T07:25:01.000Z,healthy
657.0,-3.8228,2.247,-4.1216,1.0305,-5.8815,6.7928,-8.3786,-1.0039,6.350273267279271E-4,null,2020-06-09T11:55:35.000Z,damaged
14.0,-0.38082,0.27142,0.072896,-3.8099,-0.54235,-4.0519,-1.343,1.3732,6.3545E-4,null,2020-06-06T18:15:42.000Z,healthy
254.0,-0.52995,-0.39823,1.1079,0.46007,-0.61642,3.7502,3.2118,1.1596,5.6727E-4,null,2020-06-02T08:15:28.000Z,healthy
637.0,5.4302,-1.5602,-4.8254,1.9602,-2.118,-8.0722,-3.8016,0.51515,6.017643226869155E-4,null,2020-06-09T11:55:15.000Z,damaged
644.0,3.2596,4.1109,-6.8977,-1.5524,2.3897,6.9587,4.5849,0.23601,9.551344805674779E-4,null,2020-06-09T11:55:22.000Z,damaged
578.0,-3.1224,-1.4788,0.32717,-1.2045,0.59684,6.8287,-3.3514,-2.4714,9.796852248075672E-5,null,2020-06-09T11:54:16.000Z,damaged
211.0,-1.1803,-1.4835,1.0944,-2.5342,-0.40878,-5.4289,-3.0213,-1.1794,6.3802E-4,null,2020-05-30T23:44:00.000Z,healthy
510.0,-0.80493,0.40801,-5.4444,-6.3192,-6.5718,-3.7769,-7.5196,6.3101,6.316716206351694E-4,null,2020-06-09T11:53:08.000Z,damaged
527.0,-1.6679,-0.62944,1.3323,4.3294,-3.2444,1.0297,-5.7276,-1.8883,1.4834104458809206E-4,null,2020-06-09T11:53:25.000Z,damaged
61.0,0.57179,1.6968,-1.6051,-2.879,-1.5901,-5.0009,-2.8711,-1.6244,6.4316E-4,null,2020-05-22T13:01:56.000Z,healthy
539.0,8.0538,-4.1078,0.77403,6.9592,-0.016897,-3.2274,-6.6597,-2.2257,3.5647936138454174E-4,null,2020-06-09T11:53:37.000Z,damaged
696.0,-0.71774,-1.071,3.2872,-2.6452,6.3917,10.177,5.1031,4.2301,8.973155850500094E-4,null,2020-06-09T11:56:14.000Z,damaged
567.0,1.8771,-2.7868,1.9739,-4.4365,-4.191,1.6158,10.269,-1.0837,2.0680702971467724E-4,null,2020-06-09T11:54:05.000Z,damaged
658.0,-2.0031,1.1312,5.2054,7.0685,0.0042832,-12.876,2.0037,1.4542,8.665743057791009E-5,null,2020-06-09T11:55:36.000Z,damaged
513.0,-0.48262,2.1247,-0.044573,1.1188,-3.3018,-7.6052,5.4613,-8.3857,7.223903488959865E-4,null,2020-06-09T11:53:11.000Z,damaged
713.0,0.73094,-1.4306,2.1835,0.31949,9.5883,6.78,6.8339,3.0849,8.571254171237953E-4,null,2020-06-09T11:56:31.000Z,damaged
123.0,0.43083,0.35815,1.5866,-0.96924,-5.8185,2.5844,0.40199,-1.1565,5.8014E-4,null,2020-05-15T15:53:22.000Z,healthy
523.0,0.4124,-4.3332,-0.26201,4.8441,-5.1466,6.1433,-6.3158,2.3898,6.267572876627346E-4,null,2020-06-09T11:53:21.000Z,damaged
179.0,1.1155,-1.2511,-0.18756,2.1473,-1.8551,5.8136,0.66327,0.26436,6.0329E-4,null,2020-05-10T03:50:42.000Z,healthy
382.0,1.057,-0.4462,-0.76832,-3.9212,-2.1289,5.5442,-0.15861,3.6207,6.1615E-4,null,2020-05-15T17:38:10.000Z,healthy
198.0,-0.090131,2.8589,0.96817,2.0029,2.6311,6.3565,1.4849,2.6525,6.1487E-4,null,2020-05-20T01:33:08.000Z,healthy
547.0,0.52609,4.1293,-0.78438,-3.1696,-3.0625,-9.3029,-4.9108,0.21285,1.1093362111878136E-4,null,2020-06-09T11:53:45.000Z,damaged
700.0,-2.3042,1.0248,1.43,-0.17969,5.2613,10.173,4.9436,-0.091846,9.161401491711483E-4,null,2020-06-09T11:56:18.000Z,damaged
655.0,0.15525,0.80155,-0.53549,1.7613,-6.6435,-12.785,-4.4546,-0.5279,1.5796386741377243E-4,null,2020-06-09T11:55:33.000Z,damaged
18.0,0.92247,-2.8673,-0.42992,0.94952,-0.38374,-2.1354,1.4752,3.9553,5.9814E-4,null,2020-06-07T22:02:59.000Z,healthy
168.0,0.35744,-4.6905,-2.3052,-3.0779,-1.5852,-3.6323,0.3504,-1.096,5.8914E-4,null,2020-05-23T20:03:59.000Z,healthy
744.0,-0.81549,3.4386,-1.9972,-0.42347,-7.2318,-3.0835,-8.5039,0.1272,5.669668516969149E-4,null,2020-06-09T11:57:02.000Z,damaged
233.0,-1.1813,-2.8207,-2.0435,-3.1448,-1.0205,-7.4254,-3.8548,-0.29501,6.4703E-4,null,2020-05-30T00:53:56.000Z,healthy
167.0,0.98926,-1.5364,2.3728,-0.31796,-3.6482,11.009,2.6951,5.1777,5.9172E-4,null,2020-05-15T01:49:32.000Z,healthy
10.0,0.41503,-4.1966,-2.1449,-1.3734,0.6777,5.1483,3.0047,1.8648,6.2773E-4,null,2020-06-05T10:23:36.000Z,healthy
438.0,0.018666,1.6466,-0.64965,0.94408,6.0936,8.1691,1.341,-2.7301,4.8587,null,2020-06-05T21:31:44.000Z,healthy
681.0,-0.92075,-0.9514,1.5037,0.59214,-0.97379,0.65333,-7.8087,-2.4453,1.9824512244213298E-4,null,2020-06-09T11:55:59.000Z,damaged
750.0,-3.3434,1.9998,-3.2456,-3.8241,1.0291,-3.2923,-9.8565,10.573,6.871232401450192E-4,null,2020-06-09T11:57:08.000Z,damaged
420.0,0.44906,-2.7388,-0.42942,-0.14549,2.0876,5.4232,0.41372,-2.1675,6.1872E-4,null,2020-05-18T21:38:13.000Z,healthy
155.0,-0.6634,1.3784,1.3967,-1.9196,2.2,-5.3735,-0.67576,-2.0485,6.3287E-4,null,2020-06-06T09:26:25.000Z,healthy
600.0,-5.9391,-4.1446,2.9466,6.1093,2.1773,15.273,-13.27,0.64504,6.384266133376485E-4,null,2020-06-09T11:54:38.000Z,damaged
408.0,1.2352,-2.7333,-0.22201,-1.637,-0.96537,8.9571,0.28721,2.5374,5.8528E-4,null,2020-05-28T05:36:09.000Z,healthy
252.0,0.6594,0.36529,-0.45758,1.1765,0.60724,4.3094,2.159,0.084417,6.2259E-4,null,2020-05-26T13:58:11.000Z,healthy
446.0,-2.9641,-2.3833,0.23154,0.30453,-0.70572,-3.0446,1.3938,-0.10824,6.2129E-4,null,2020-05-29T06:57:36.000Z,healthy
649.0,0.73327,-2.9534,0.065065,1.7417,1.9558,6.0429,-4.6445,2.5989,5.408967516563644E-4,null,2020-06-09T11:55:27.000Z,damaged
588.0,-0.76177,0.9293,-0.23313,3.9902,-2.9868,-1.9867,-3.3573,-1.1673,7.312190246836655E-4,null,2020-06-09T11:54:26.000Z,damaged
48.0,-0.39534,1.7875,0.50645,-3.6378,-1.1977,2.5939,-2.8156,-1.8781,6.0715E-4,null,2020-05-27T14:01:49.000Z,healthy
698.0,-1.1728,-0.20175,0.90007,1.5349,-2.5754,9.2326,-5.4336,-3.3639,4.7579962348489815E-4,null,2020-06-09T11:56:16.000Z,damaged
360.0,2.4022,1.9943,2.669,0.51292,-5.1745,6.9659,-0.16971,-0.67609,6.3287E-4,null,2020-05-14T05:15:39.000Z,healthy
403.0,-1.5827,-2.2534,0.98426,-5.0872,4.0827,-0.077111,-2.9378,0.95909,0.013994,null,2020-06-02T10:47:29.000Z,healthy
707.0,0.16343,-1.6646,1.1445,0.3238,-3.4478,3.3855,-4.2638,1.4694,9.434748973949046E-4,null,2020-06-09T11:56:25.000Z,damaged
338.0,-2.8055,-0.12958,-0.92671,4.3397,-1.3228,-7.8675,-3.6496,2.17,6.11E-4,null,2020-05-21T05:09:39.000Z,healthy
532.0,-1.4316,3.0821,-0.51163,-0.73099,-2.3362,3.6545,1.745,-0.17882,4.167757100389311E-4,null,2020-06-09T11:53:30.000Z,damaged
253.0,0.92407,0.16293,-1.731,2.5943,-4.1884,-1.1433,-3.3541,-3.2137,4.8447,null,2020-05-17T12:34:53.000Z,healthy
271.0,1.3912,-0.68297,0.56,-1.6989,0.25829,3.5084,0.80113,1.4486,6.2129E-4,null,2020-05-16T01:53:51.000Z,healthy
29.0,0.59847,-2.0583,0.76012,-3.745,3.9711,-2.0748,0.61645,4.1814,6.3931E-4,null,2020-05-26T05:28:33.000Z,healthy
565.0,3.352,-1.9068,2.4714,1.3811,-4.4573,7.3424,-13.742,-0.74924,9.2822637539098E-4,null,2020-06-09T11:54:03.000Z,damaged
345.0,0.50528,-1.6178,0.27629,-1.7386,0.49484,1.7053,-1.8918,-1.0096,6.4059E-4,null,2020-05-26T00:20:22.000Z,healthy
426.0,-0.85305,-1.9007,-0.13879,1.1101,4.151,-4.9667,-2.4046,-0.44278,-3.6146E-4,null,2020-05-13T06:29:54.000Z,healthy
591.0,-2.7372,-0.16859,2.4889,5.9547,-3.0554,8.8351,1.3164,0.33029,6.328256322014156E-4,null,2020-06-09T11:54:29.000Z,damaged
165.0,1.0663,-1.2485,-0.49014,1.5758,-1.7371,3.1518,2.1261,0.84397,6.2902E-4,null,2020-06-05T05:40:48.000Z,healthy
726.0,3.5132,3.902,-2.0439,4.9657,-3.283,-0.76818,-5.998,0.32576,1.1268040118094225E-4,null,2020-06-09T11:56:44.000Z,damaged
685.0,2.6768,-4.0362,8.836,5.2707,0.31246,-6.4479,21.273,-6.0666,2.56965413492114E-4,null,2020-06-09T11:56:03.000Z,damaged
618.0,-1.5316,-3.49,2.1223E-4,3.6966,-0.67858,0.77725,3.4824,4.5082,9.484162178578724E-4,null,2020-06-09T11:54:56.000Z,damaged
596.0,-1.1343,-1.7484,-3.7775,-2.0919,1.141,-11.042,-3.2284,2.8833,5.142788579826699E-4,null,2020-06-09T11:54:34.000Z,damaged
497.0,-1.843,-2.945,1.5685,4.6856,6.5424,-9.6537,-6.1131,-0.94225,6.2001E-4,null,2020-05-18T07:44:54.000Z,healthy
608.0,-2.2289,3.3933,7.2225,-0.41245,0.41645,9.2275,5.2232,-8.3986,4.75170977357589E-4,null,2020-06-09T11:54:46.000Z,damaged
359.0,-1.7892,-0.88261,-1.3036,0.68054,-1.6848,-8.9183,-1.049,-2.1142,6.3159E-4,null,2020-05-28T03:02:53.000Z,healthy
577.0,-5.5046,0.70336,-0.040412,4.6268,2.975,7.5371,3.301,6.5599,5.214312387592816E-4,null,2020-06-09T11:54:15.000Z,damaged
52.0,-1.0072,-0.37563,-0.12496,-2.4444,3.0844,1.8117,-3.068,0.41481,6.2001E-4,null,2020-05-12T04:14:20.000Z,healthy
351.0,-1.1658,0.29052,-1.5007,0.34444,-0.060212,3.1123,0.76334,-1.4133,6.0458E-4,null,2020-06-03T11:56:12.000Z,healthy
612.0,2.4703,-1.7823,0.62145,0.7353,1.5631,6.7603,-2.2323,-0.31272,9.399917199650092E-4,null,2020-06-09T11:54:50.000Z,damaged
722.0,-2.3157,0.54545,-5.4457,4.8112,-3.2226,-13.306,-12.863,1.406,5.586697387194061E-4,null,2020-06-09T11:56:40.000Z,damaged
547.0,-3.645,-6.077,3.1841,-2.528,-3.6123,-2.1959,2.7365,-5.895,7.641001614018152E-4,null,2020-06-09T11:53:45.000Z,damaged
346.0,-1.8813,-0.13206,2.6598,-3.1752,1.034,-4.4163,2.5613,7.0624,5.9943E-4,null,2020-06-06T08:31:27.000Z,healthy
290.0,1.3222,-1.2791,2.5558,-1.0127,-2.0618,0.40277,-1.0243,0.75963,6.0329E-4,null,2020-06-01T14:10:56.000Z,healthy
13.0,1.6232,-1.2146,0.98086,-1.648,-1.2333,1.3723,-2.6593,0.070556,4.6374,null,2020-05-14T18:21:53.000Z,healthy
118.0,-0.94762,-4.3974,1.0316,-1.6446,8.4357,-4.4135,-1.1387,-1.5902,5.8528E-4,null,2020-05-16T02:18:51.000Z,healthy
459.0,-0.87418,1.2299,-1.1725,-4.0333,-1.5922,-3.3829,-0.64068,-0.19318,5.8657E-4,null,2020-05-11T20:30:49.000Z,healthy
339.0,1.3502,-1.7507,1.4421,0.37456,-5.5606,-1.6336,-0.89886,2.2163,6.4059E-4,null,2020-06-06T05:04:19.000Z,healthy
619.0,-0.41007,-0.83516,-0.6034,3.4639,-0.22655,15.995,4.4793,2.3569,7.593501388529765E-4,null,2020-06-09T11:54:57.000Z,damaged
591.0,2.5917,-4.1207,-0.91286,-0.16687,0.45703,-2.8931,-6.6122,-5.199,5.484406516541922E-4,null,2020-06-09T11:54:29.000Z,damaged
609.0,3.2189,-1.8993,0.64629,-3.9924,-0.022013,-14.173,8.6847,-0.59862,6.222412475812138E-4,null,2020-06-09T11:54:47.000Z,damaged
222.0,-1.8639,-1.7685,0.45164,-4.3288,1.8856,-1.3407,-2.6431,2.311,5.9943E-4,null,2020-05-19T01:51:49.000Z,healthy
610.0,-0.18728,-5.9884,1.7799,4.7107,0.21525,-0.94723,-4.7296,4.3037,1.7664697203829472E-4,null,2020-06-09T11:54:48.000Z,damaged
542.0,3.522,-2.3073,10.231,3.8787,3.0962,-0.96971,14.75,-6.6505,9.030447185293903E-4,null,2020-06-09T11:53:40.000Z,damaged
680.0,-2.825,0.069669,4.538,2.2442,0.95166,7.44,4.2434,-2.6301,7.968317817989834E-5,null,2020-06-09T11:55:58.000Z,damaged
502.0,-4.2124,1.9743,-0.30374,4.49,2.6696,-2.419,2.2375,-3.8439,7.12863236599921E-5,null,2020-06-09T11:53:00.000Z,damaged
519.0,2.3673,-3.5597,6.1543,1.7955,1.6032,9.0346,4.2466,-7.9396,6.026821955854761E-4,null,2020-06-09T11:53:17.000Z,damaged
221.0,-0.21878,2.3882,-2.7345,0.54715,0.049352,-4.0209,-1.0046,-2.0417,5.9686E-4,null,2020-05-25T10:18:56.000Z,healthy
213.0,-0.39267,-1.268,3.5391,-1.9104,1.1231,-10.044,-1.8578,0.32976,6.0843E-4,null,2020-05-18T03:34:24.000Z,healthy
439.0,-1.0901,-1.7429,-1.8271,2.8199,-1.8167,8.5352,1.318,-0.032251,6.2902E-4,null,2020-05-30T21:07:52.000Z,healthy
604.0,1.8724,-3.1566,0.69878,-4.0081,3.3159,3.1378,9.995,6.3088,1.3542282450491116E-4,null,2020-06-09T11:54:42.000Z,damaged
88.0,-0.80637,1.6913,1.1425,-1.6019,0.029994,-1.9151,0.082031,2.5256,6.3287E-4,null,2020-05-19T01:33:24.000Z,healthy
500.0,-0.88381,-2.2534,5.2854,-4.3482,-1.3469,-0.75394,-8.072,1.8272,3.519089547615184E-5,null,2020-06-09T11:52:58.000Z,healthy
71.0,-0.0022502,-1.6581,-3.0739,1.3933,4.8313,-2.717,-0.82136,1.5149,6.5474E-4,null,2020-06-06T19:51:49.000Z,healthy
608.0,0.59008,5.6321,-3.7057,-0.5235,0.71678,-10.283,-9.2481,6.0517,7.083972620443728E-4,null,2020-06-09T11:54:46.000Z,damaged
642.0,2.4712,-2.3303,-2.0442,-0.83856,-4.9952,-2.2941,10.138,-4.818,2.2530672811850715E-4,null,2020-06-09T11:55:20.000Z,damaged
163.0,-0.051087,-0.68666,0.30721,-1.6634,3.6812,-8.2395,0.081257,0.83499,6.2259E-4,null,2020-06-02T23:33:13.000Z,healthy
624.0,-5.7217,-4.4366,-2.5455,0.60951,-0.64527,-6.266,3.0217,3.0077,8.518611879324688E-4,null,2020-06-09T11:55:02.000Z,damaged
155.0,-2.0186,-3.4069,0.26296,1.2183,3.6625,-0.6437,-4.5004,-0.65445,6.0071E-4,null,2020-05-11T05:05:01.000Z,healthy
626.0,-5.1804,1.2362,4.9914,-0.3389,1.4186,-3.0457,8.727,-0.27762,2.3266985262010485E-4,null,2020-06-09T11:55:04.000Z,damaged
500.0,-0.29466,-0.56114,-0.66763,2.9937,1.1144,6.2842,2.424,0.2218,6.3674E-4,null,2020-06-06T14:43:11.000Z,damaged
605.0,4.6539,-1.0815,3.06,-2.5949,-1.7915,-9.2883,-5.1488,4.4301,4.5082081637900937E-4,null,2020-06-09T11:54:43.000Z,damaged
622.0,-6.4506,-2.0963,1.0374,0.092122,-0.59125,-9.755,-5.4432,-1.9262,4.381667772919611E-4,null,2020-06-09T11:55:00.000Z,damaged
109.0,0.839,2.6016,-1.373,-3.5312,-0.26347,-7.6997,-1.7756,0.18235,5.9686E-4,null,2020-05-16T09:00:45.000Z,healthy
746.0,-2.4219,-0.078622,2.116,-5.3255,-2.1969,-2.6155,1.8007,-4.503,8.204171475286741E-4,null,2020-06-09T11:57:04.000Z,damaged
487.0,0.47351,-0.60561,3.7496,-1.3304,0.49277,-1.6689,-1.3813,-0.12658,5.84E-4,null,2020-05-11T14:14:33.000Z,healthy
469.0,-0.40988,2.2745,-2.8286,-7.5453,-2.7183,-4.9369,-1.2708,-1.0859,5.9557E-4,null,2020-05-21T09:33:03.000Z,healthy
77.0,-0.26122,3.4682,-0.28813,1.5042,-1.3151,-1.9994,-3.852,-0.32789,9.2745E-4,null,2020-06-03T06:34:43.000Z,healthy
369.0,0.68168,0.6331,-0.70861,3.52,-0.05247,-2.7354,0.88947,-2.0654,6.2902E-4,null,2020-05-09T13:00:57.000Z,healthy
731.0,2.4127,-0.56188,2.7818,-2.0312,-2.4705,-1.1946,-1.8681,-5.7412,3.273183393612456E-5,null,2020-06-09T11:56:49.000Z,damaged
39.0,2.0122,-2.978,-2.5658,-2.6161,-3.3426,-0.41286,-3.3276,-0.48972,6.0715E-4,null,2020-05-28T08:31:56.000Z,healthy
129.0,2.4857,-1.4268,1.2362,0.87817,0.67551,-1.7686,-1.1333,4.0013,5.9814E-4,null,2020-06-03T04:42:36.000Z,healthy
655.0,5.5734,1.5901,0.56369,-4.3518,0.21703,-3.3389,5.0786,1.7685,2.001453861418211E-4,null,2020-06-09T11:55:33.000Z,damaged
503.0,0.039648,-3.0417,-6.2157,-4.8651,0.13196,4.9124,3.0612,-13.203,3.374645233699465E-4,null,2020-06-09T11:53:01.000Z,damaged
426.0,-0.90983,-0.62349,1.0799,2.3161,5.0963,-0.29152,0.033412,0.97478,5.9172E-4,null,2020-06-02T11:58:45.000Z,healthy
540.0,2.1774,1.0866,-2.5504,-6.2667,-7.8737,6.8721,-1.7175,-6.0486,9.782369432680361E-4,null,2020-06-09T11:53:38.000Z,damaged
47.0,-0.83218,1.9172,-2.445,-1.4655,3.0586,3.382,2.8963,0.4973,5.9943E-4,null,2020-06-02T22:13:15.000Z,healthy
426.0,0.59896,-0.46364,3.5902,1.6437,-0.88885,3.6108,-0.98243,3.1657,6.3545E-4,null,2020-05-13T11:16:40.000Z,healthy
55.0,-1.3751,1.4792,-0.59258,3.4884,-0.96008,0.2687,-2.8885,-2.7396,5.8785E-4,null,2020-06-03T00:46:31.000Z,healthy
622.0,-1.0063,0.31916,5.8692,-3.6929,-0.16991,3.9824,13.855,-2.5788,3.359299077283472E-4,null,2020-06-09T11:55:00.000Z,damaged
500.0,-2.6387,4.4847,2.3227,0.76764,5.4212,1.415,7.8575,-4.3189,1.966372368857039E-4,null,2020-06-09T11:52:58.000Z,healthy
572.0,1.7553,-5.6662,-0.21784,-8.8547,1.1732,0.21618,1.9758,-4.3897,1.7392448115988035E-4,null,2020-06-09T11:54:10.000Z,damaged
